generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
11780000,Olyras,Mechanitis,59.8314,0.530077,-0.0921794,0.0112658,0
11780000,Lyela,Narope,32.8578,0.412519,-0.0540498,0.000755869,0
11800000,Libythea,Olyras,0,0.115228,-0.0153651,0.000630175,0
11800000,Olyras,Mechanitis,60.034,0.402544,-0.0751403,0.0163557,0
11800000,Lyela,Narope,27.263,0.51909,-0.0531418,0.000161599,0
11820000,Libythea,Olyras,0,0.193244,-0.021174,0.00722922,0
11820000,Olyras,Mechanitis,61.6722,0.551728,-0.106081,0.00479082,0
11820000,Issoria,NA,86.5526,0.109047,-0.176694,0.0953956,0
11820000,Lyela,Narope,31.3284,0.522147,-0.0610509,0.00214427,0
11840000,Libythea,Olyras,0,0.243899,-0.0267944,0.00276596,0
11840000,Olyras,Mechanitis,60.2293,0.554728,-0.113752,0.00239903,0
11840000,Lyela,Narope,31.858,0.387275,-0.0556826,0.00221555,0
11860000,Libythea,Olyras,0,0.224224,-0.0223877,0.00636623,0
11860000,Libythea,NA,72.9103,0.158464,-0.0508139,0.351005,0
11860000,Olyras,Hyposcada,63.0331,0.819623,-0.123168,0.0375858,0
11860000,Erebia,NA,93.0726,0.121782,-0.0321201,0.0615873,0
11860000,Lyela,Narope,33.4694,0.368157,-0.0514455,0.000942373,0
11880000,Libythea,Olyras,0,0.130836,-0.017061,0.00189228,0
11880000,Olyras,Mechanitis,59.3574,0.75327,-0.106968,0.00269794,0
11880000,Lyela,Narope,33.6368,0.534194,-0.0623965,0.00284806,0
11900000,Libythea,Olyras,0,0.193815,-0.023321,0.000683678,0
11900000,Olyras,Mechanitis,60.9128,0.435548,-0.0913356,0.00679889,0
11900000,Lyela,Narope,33.3028,0.652883,-0.0658822,0.0142168,0
11920000,Libythea,Olyras,0,0.247542,-0.0273955,0.000513742,0
11920000,Olyras,Mechanitis,61.527,0.746697,-0.133517,0.00684706,0
11920000,Lyela,Steroma,41.0218,0.458615,-0.0626438,0.0217311,0
11940000,Libythea,Olyras,0,0.155747,-0.0188736,0.00320438,0
11940000,Olyras,Mechanitis,59.2922,0.530455,-0.104831,0.000564717,0
11940000,Lyela,Narope,31.877,0.566435,-0.0595419,0.00233496,0
11960000,Libythea,Olyras,0,0.190939,-0.0228963,0.000865581,0
11960000,Olyras,Hyposcada,63.428,0.513823,-0.12711,0.00269869,0
11960000,Lyela,Narope,29.824,0.614974,-0.0602527,0.00237716,0
11980000,Libythea,Olyras,0,0.205802,-0.0219698,0.00125496,0
11980000,Olyras,Mechanitis,61.0326,0.531871,-0.112484,0.004386,0
11980000,Lyela,Narope,32.3326,0.517036,-0.0585913,0.00592436,0
12000000,Libythea,Olyras,0,0.224728,-0.0248068,0.00342229,0
12000000,Olyras,Mechanitis,61.0516,0.561618,-0.0953761,0.0425654,0
12000000,Lyela,Narope,31.8651,0.4422,-0.0544685,0.00043153,0
12020000,Libythea,Olyras,0,0.308557,-0.0297171,0.000296638,0
12020000,Olyras,Mechanitis,60.673,0.326701,-0.0719319,0.0189413,0
12020000,Lyela,Steroma,41.9386,0.386876,-0.0644668,0.00617734,0
12040000,Libythea,Olyras,0,0.162125,-0.0184743,0.0101094,0
12040000,Olyras,Mechanitis,59.9082,0.530533,-0.102407,0.0200006,0
12040000,Lyela,Narope,32.9352,0.575084,-0.0674366,0.000496068,0
12060000,Libythea,Olyras,0,0.143256,-0.0183175,0.00195345,0
12060000,Olyras,Mechanitis,59.4028,0.80182,-0.138092,0.00734822,0
12060000,Lyela,Narope,31.4022,0.467639,-0.0561014,0.00139391,0
12080000,Libythea,Olyras,0,0.194819,-0.0229642,0.00230269,0
12080000,Olyras,Mechanitis,59.7885,0.893405,-0.122029,0.0247384,0
12080000,Lyela,Steroma,42.2092,0.30362,-0.0636336,0.000446517,0
12100000,Libythea,Olyras,0,0.232481,-0.0226884,0.00153047,0
12100000,Libythea,Libytheana,51.5419,0.112871,0.0756674,0.316455,0
12100000,Olyras,Hyposcada,63.4843,0.614389,-0.117995,0.0181622,0
12100000,Aterica,NA,88.0077,0.694944,-0.00513864,0.183261,0
12100000,Lyela,Steroma,41.426,0.412982,-0.06652,0.00111804,0
12120000,Libythea,Olyras,0,0.202937,-0.0228199,0.000896774,0
12120000,Olyras,Mechanitis,57.4037,0.575441,-0.0879254,0.00474499,0
12120000,Ariadne,NA,86.9465,0.252974,0.0874112,0.241031,0
12120000,Lyela,Steroma,37.7351,0.413244,-0.0616315,0.00921613,0
12140000,Libythea,Olyras,0,0.17192,-0.0215083,0.00182687,0
12140000,Olyras,Mechanitis,58.2377,0.770571,-0.115403,0.00235868,0
12140000,Athyma,NA,94.3669,0.380017,0.0504047,0.333589,0
12140000,Discophora,NA,84.0502,0.0474284,0.0688766,0.574857,0
12140000,Lyela,Narope,30.9468,0.47973,-0.0568188,0.00111293,0
12160000,Libythea,Olyras,0,0.151521,-0.0196818,0.000648813,0
12160000,Olyras,Mechanitis,61.2973,0.346231,-0.0873566,0.0163245,0
12160000,Lyela,Narope,33.5025,0.364808,-0.0572264,0.000628998,0
12180000,Libythea,Olyras,0,0.165379,-0.0197908,0.000130032,0
12180000,Olyras,Mechanitis,58.147,0.385236,-0.0794561,0.000186652,0
12180000,Lyela,Narope,32.964,0.545858,-0.0648799,0.00560757,0
12200000,Libythea,Olyras,0,0.213899,-0.0236825,0.000654252,0
12200000,Olyras,Mechanitis,59.663,0.876043,-0.134388,0.00625337,0
12200000,Lyela,Steroma,41.3432,0.341081,-0.0627738,0.00255471,0
12220000,Libythea,Olyras,0,0.229986,-0.0237021,0.000320427,0
12220000,Olyras,Mechanitis,60.6814,0.501366,-0.0858553,0.034702,0
12220000,Lyela,Steroma,42.1604,0.368048,-0.0610414,0.0146537,0
12240000,Libythea,Olyras,0,0.201227,-0.0231524,0.00331521,0
12240000,Olyras,Mechanitis,60.6414,0.666122,-0.135429,0.00264363,0
12240000,Lyela,Steroma,42.0874,0.368044,-0.0653252,0.00354632,0
12260000,Libythea,Olyras,0,0.153634,-0.0204482,0.000781417,0
12260000,Olyras,Hyposcada,62.3645,0.575856,-0.100309,0.024104,0
12260000,Lyela,Steroma,42.2611,0.49857,-0.0723976,0.0117609,0
12280000,Libythea,Olyras,0,0.282193,-0.028077,0.00317763,0
12280000,Hyposcada,Epityches,68.5537,0.567402,-0.12709,0.0759638,0
12280000,Lyela,Steroma,40.1053,0.645775,-0.0692701,0.0317866,0
12300000,Libythea,Olyras,0,0.290617,-0.0279285,0.000750635,0
12300000,Olyras,Mechanitis,61.5703,0.622317,-0.112921,0.0114773,0
12300000,Lyela,Steroma,38.9653,0.452279,-0.0587249,0.0229382,0
12320000,Libythea,Olyras,0,0.265573,-0.026955,2.90542e-05,0
12320000,Olyras,Mechanitis,59.9455,0.423183,-0.0863349,0.00397017,0
12320000,Lyela,Steroma,41.8064,0.489761,-0.0747852,0.00966145,0
12340000,Libythea,Olyras,0,0.223261,-0.0226985,0.00469088,0
12340000,Olyras,Hyposcada,62.6527,0.586368,-0.10027,0.0259398,0
12340000,Phyciodes,NA,79.005,0.0315712,-0.0973155,0.019583,0
12340000,Hyponephele,NA,75.5349,0.0548738,0.0538887,0.0517181,0
12340000,Pierella,NA,94.2554,0.527528,0.137794,0.0687276,0
12340000,Lyela,Narope,33.2218,0.463726,-0.0601446,0.00206897,0
12360000,Libythea,Olyras,0,0.186284,-0.0216955,1.73718e-05,0
12360000,Olyras,Hyposcada,63.5052,0.241749,-0.0796659,0.00709988,0
12360000,Lyela,Steroma,41.7546,0.487616,-0.0743025,0.00233413,0
12380000,Libythea,Olyras,0,0.242519,-0.0249526,0.000292029,0
12380000,Olyras,Mechanitis,60.1845,0.525408,-0.0996008,0.00590552,0
12380000,Lyela,Steroma,39.0471,0.475175,-0.0633506,0.00879394,0
12400000,Libythea,Olyras,0,0.192878,-0.0197422,0.00866581,0
12400000,Olyras,Mechanitis,61.677,0.602392,-0.116486,0.00207965,0
12400000,Lyela,Steroma,40.1443,0.530958,-0.0712908,0.000148894,0
12420000,Libythea,Olyras,0,0.131662,-0.0174474,0.000458909,0
12420000,Olyras,Hyposcada,63.1094,0.808541,-0.125407,0.055477,0
12420000,Lyela,Steroma,39.0106,0.344234,-0.0619942,0.00103621,0
12440000,Libythea,Olyras,0,0.200301,-0.0220074,0.00130665,0
12440000,Olyras,Mechanitis,60.4417,0.593889,-0.0909664,0.0426553,0
12440000,Lyela,Narope,29.7251,0.470216,-0.0549182,0.0085821,0
12460000,Libythea,Olyras,0,0.215871,-0.0221882,0.00234014,0
12460000,Olyras,Mechanitis,61.4224,0.422771,-0.10528,0.00148346,0
12460000,Lyela,Steroma,39.6072,0.49322,-0.0689872,0.00381469,0
12480000,Libythea,Olyras,0,0.247482,-0.0258704,0.00231793,0
12480000,Olyras,Mechanitis,60.364,0.380674,-0.0776204,0.01799,0
12480000,Henotesia,NA,75.8146,0.0703055,-0.0731436,0.256956,0
12480000,Lyela,Steroma,41.1607,0.372791,-0.0585438,0.00109115,0
12500000,Libythea,Olyras,0,0.246883,-0.0270896,0.000754966,0
12500000,Hyposcada,Epityches,65.5204,0.956008,-0.136165,0.0102434,0
12500000,Lyela,Narope,31.1485,0.439776,-0.0551544,0.000595992,0
12520000,Libythea,Olyras,0,0.252926,-0.0258097,0.00252824,0
12520000,Libythea,NA,87.0717,0.0231028,-0.0229413,0.876801,0
12520000,Olyras,Mechanitis,58.5295,0.657869,-0.113567,0.00659756,0
12520000,Calinaga,NA,45.7845,0.0783655,0.0504573,0.13121,0
12520000,Lyela,Steroma,41.25,0.310576,-0.0595781,0.00124323,0
12540000,Libythea,Olyras,0,0.190193,-0.0219599,0.000555604,0
12540000,Olyras,Hyposcada,61.9371,0.665718,-0.120882,0.00181024,0
12540000,Dryadula,NA,79.0617,0.12794,0.0862383,0.585177,0
12540000,Lyela,Steroma,39.5965,0.384536,-0.0651741,0.0031069,0
12560000,Libythea,Olyras,0,0.217006,-0.0227266,0.00146703,0
12560000,Olyras,Mechanitis,60.8681,0.723445,-0.119243,0.0155732,0
12560000,Lyela,Steroma,40.1223,0.671108,-0.0778081,0.00602147,0
12580000,Libythea,Olyras,0,0.255069,-0.0256405,0.00370563,0
12580000,Olyras,Thyridia,53.1601,0.61568,-0.0718714,0.0228571,0
12580000,Lyela,Narope,30.7155,0.533352,-0.0567355,0.00371932,0
12600000,Libythea,Olyras,0,0.329934,-0.0292729,0.00220265,0
12600000,Libythea,Libytheana,12.4895,0.0171822,0.054885,0.0975765,0
12600000,Hyposcada,Epityches,69.568,0.754351,-0.187169,0.00865575,0
12600000,Lyela,Steroma,39.4051,0.575251,-0.0750798,0.000645732,0
12620000,Libythea,Olyras,0,0.232203,-0.0265967,0.000325646,0
12620000,Libythea,NA,84.4395,0.389472,-0.131072,0.803846,0
12620000,Olyras,Mechanitis,60.9491,1.08281,-0.132773,0.0120167,0
12620000,Lyela,Steroma,39.1842,0.414748,-0.064696,0.00252535,0
12640000,Libythea,Olyras,0,0.248989,-0.0257197,0.000567564,0
12640000,Hyposcada,Methona,64.1828,0.379935,-0.0992453,0.000102415,0
12640000,Olyras,NA,85.2949,0.0370777,-0.120065,0.0689132,0
12640000,Lyela,Steroma,35.4829,0.418462,-0.0593689,0.00464671,0
12660000,Libythea,Olyras,0,0.275705,-0.0275254,0.00141258,0
12660000,Olyras,Mechanitis,60.3714,0.471838,-0.0922561,0.00948737,0
12660000,Chloreuptychia,NA,91.5045,0.0548613,0.0450733,0.0163406,0
12660000,Lyela,Steroma,37.6401,0.482492,-0.0664614,0.00739605,0
12680000,Libythea,Olyras,0,0.209371,-0.0211827,0.00639903,0
12680000,Olyras,Mechanitis,60.9478,0.523228,-0.105776,0.00244842,0
12680000,Temenis,NA,88.0307,0.248022,-0.187589,0.0381523,0
12680000,Lyela,Narope,32.7475,0.432362,-0.0592426,0.00440561,0
12700000,Libythea,Olyras,0,0.15542,-0.0182285,0.0013821,0
12700000,Olyras,Mechanitis,61.5131,0.472523,-0.10762,0.00525148,0
12700000,Lyela,Narope,33.6509,0.417513,-0.0586848,0.00153503,0
12720000,Libythea,Olyras,0,0.212889,-0.025113,0.000437464,0
12720000,Olyras,Hyposcada,62.2603,0.291058,-0.0841742,0.00452226,0
12720000,Lyela,Narope,31.2861,0.441771,-0.0509356,0.00301841,0
12740000,Libythea,Olyras,0,0.169457,-0.0199717,0.00029842,0
12740000,Libythea,Libytheana,49.021,0.0636873,0.108045,0.216003,0
12740000,Methona,NA,69.7867,0.0172562,0.0319749,0.146959,0
12740000,Olyras,Mechanitis,60.4304,0.765817,-0.121392,0.0212612,0
12740000,Lyela,Steroma,41.2792,0.371219,-0.0654534,0.00247323,0
12760000,Libythea,Olyras,0,0.197919,-0.0238084,0.00477559,0
12760000,Olyras,Mechanitis,59.4181,0.725887,-0.101712,0.0292861,0
12760000,Lyela,Narope,33.2062,0.424961,-0.0567809,0.00102952,0
12780000,Libythea,Olyras,0,0.198365,-0.022209,0.00278313,0
12780000,Libythea,NA,71.1117,0.115398,0.131346,0.390078,0
12780000,Olyras,Mechanitis,58.5977,0.855585,-0.113947,0.0175744,0
12780000,Amnosia,NA,86.9036,0.126129,-0.220607,0.468364,0
12780000,Lyela,Narope,33.3871,0.431255,-0.0556282,0.00075002,0
12800000,Libythea,Olyras,0,0.168044,-0.0199852,0.00334282,0
12800000,Olyras,Mechanitis,60.9387,0.749547,-0.118175,0.00379521,0
12800000,Parantica,NA,88.6939,0.0677284,0.0542964,0.0254921,0
12800000,Lyela,Narope,31.9363,0.405652,-0.0522928,0.00221219,0
12820000,Libythea,Olyras,0,0.17202,-0.0203339,0.000282253,0
12820000,Libythea,NA,78.763,0.294128,-0.196454,0.41746,0
12820000,Olyras,Mechanitis,59.6901,0.362483,-0.0927823,0.012963,0
12820000,Lyela,Steroma,38.641,0.44417,-0.0598117,0.00360995,0
12840000,Libythea,Olyras,0,0.226377,-0.0251513,0.00242371,0
12840000,Olyras,Mechanitis,60.2318,0.51106,-0.103786,0.0109943,0
12840000,Lyela,Narope,32.2125,0.501692,-0.0549624,0.00549495,0
12860000,Libythea,Olyras,0,0.22164,-0.0240476,0.00444588,0
12860000,Olyras,Mechanitis,60.6716,0.383919,-0.0861114,0.0112959,0
12860000,Chersonesia,NA,68.0808,0.181182,-0.0597357,0.183265,0
12860000,Eulaceura,NA,88.5067,0.0344719,0.157005,0.072037,0
12860000,Lyela,Narope,32.4043,0.432969,-0.0542137,0.00103172,0
12880000,Libythea,Olyras,0,0.177059,-0.0220442,0.000692912,0
12880000,Olyras,Hyposcada,63.0519,0.569145,-0.0999513,0.0291257,0
12880000,Steremnia,NA,86.6298,0.149806,-0.113047,0.197003,0
12880000,Lyela,Narope,31.6442,0.471289,-0.0563733,0.00143537,0
12900000,Libythea,Olyras,0,0.229459,-0.0244777,0.00113634,0
12900000,Olyras,Mechanitis,61.2653,0.308674,-0.0830943,0.00634822,0
12900000,Tigridia,NA,76.8521,0.063179,-0.0175514,0.187071,0
12900000,Lyela,Steroma,35.3755,0.551804,-0.0625794,0.00231949,0
12920000,Libythea,Olyras,0,0.155536,-0.020214,0.00102498,0
12920000,Olyras,Mechanitis,61.7307,0.310268,-0.0685881,0.0180905,0
12920000,Lyela,Narope,32.5563,0.370131,-0.0512939,0.00115552,0
12940000,Libythea,Olyras,0,0.167168,-0.0201109,0.00586624,0
12940000,Olyras,Thyridia,56.4378,0.506961,-0.087178,0.0173428,0
12940000,Lyela,Steroma,41.8763,0.473425,-0.0702584,0.0118156,0
12960000,Libythea,Olyras,0,0.26206,-0.0251923,0.0109823,0
12960000,Olyras,Mechanitis,58.1859,0.417607,-0.0772714,0.00129769,0
12960000,Lyela,Narope,28.144,0.666292,-0.060229,0.0005035,0
12980000,Libythea,Olyras,0,0.287044,-0.0280466,0.000565659,0
12980000,Olyras,Mechanitis,59.4785,0.86942,-0.107176,0.0599327,0
12980000,Lyela,Steroma,41.4378,0.408003,-0.0691599,0.000786959,0
13000000,Libythea,Olyras,0,0.185237,-0.022066,0.00060241,0
13000000,Libythea,NA,76.4124,0.156489,-0.12954,0.394423,0
13000000,Olyras,Mechanitis,61.3939,0.505407,-0.108069,0.00329356,0
13000000,Chersonesia,NA,70.2996,0.00987211,-0.131404,0.0158726,0
13000000,Lyela,Steroma,39.3836,0.51364,-0.0688567,0.00234684,0
13020000,Libythea,Olyras,0,0.22407,-0.0234256,0.000240874,0
13020000,Olyras,Hyposcada,61.9366,0.397412,-0.0927033,0.00290716,0
13020000,Apatura,NA,78.5129,0.17623,-0.0232219,0.103666,0
13020000,Lyela,Narope,28.7969,0.722483,-0.060834,0.0100961,0
13040000,Libythea,Olyras,0,0.246357,-0.0247649,0.000502489,0
13040000,Olyras,Mechanitis,59.5071,0.630737,-0.118246,0.00371476,0
13040000,Dryadula,NA,77.3014,0.292198,-0.0404194,0.551622,0
13040000,Harma,Cymothoe,54.603,0.140886,0.0064929,0.165493,0
13040000,Erebia,NA,74.0779,0.103001,-0.0567004,0.127656,0
13040000,Lyela,Narope,29.4113,0.54218,-0.0553538,0.00673329,0
13060000,Libythea,Olyras,0,0.294278,-0.0277773,0.00204098,0
13060000,Olyras,Hyposcada,62.7388,0.42099,-0.106471,0.00433119,0
13060000,Lyela,Steroma,38.4165,0.532663,-0.0662908,0.00884552,0
13080000,Libythea,Olyras,0,0.253053,-0.025088,0.00109635,0
13080000,Olyras,Hyposcada,62.7885,0.462622,-0.118534,0.00665155,0
13080000,Chersonesia,NA,88.4987,0.111272,0.114727,0.0234096,0
13080000,Lyela,Narope,30.2492,0.472157,-0.0530725,0.00180917,0
13100000,Libythea,Olyras,0,0.198309,-0.0233542,0.00269571,0
13100000,Olyras,Mechanitis,60.1283,0.528318,-0.101414,0.0211834,0
13100000,Lyela,Narope,27.7929,0.615857,-0.057061,0.0059994,0
13120000,Libythea,Olyras,0,0.284486,-0.0283144,0.000891468,0
13120000,Olyras,Mechanitis,61.5779,0.485171,-0.115335,0.0120726,0
13120000,Calinaga,NA,49.4796,0.0343824,0.0415111,0.190216,0
13120000,Lyela,Steroma,41.0846,0.396855,-0.0693065,0.000356547,0
13140000,Libythea,Olyras,0,0.165014,-0.0194949,0.000162415,0
13140000,Olyras,Mechanitis,61.2769,0.205111,-0.0594848,0.000901253,0
13140000,Lyela,Steroma,42.3042,0.37913,-0.0648036,0.00394065,0
13160000,Libythea,Olyras,0,0.176429,-0.021338,0.0008264,0
13160000,Hyposcada,Epityches,65.9245,0.460482,-0.111527,0.00213999,0
13160000,Chersonesia,NA,61.1425,0.304847,-0.0174945,0.324525,0
13160000,Lyela,Steroma,40.2336,0.507092,-0.0650765,0.00955084,0
13180000,Libythea,Olyras,0,0.299869,-0.0269053,0.000303652,0
13180000,Hyposcada,Epityches,68.1958,0.588261,-0.145849,0.00307933,0
13180000,Lyela,Steroma,35.8352,0.448575,-0.060684,0.0036456,0
13200000,Libythea,Olyras,0,0.287974,-0.028305,0.00368564,0
13200000,Libythea,NA,85.0957,0.230576,-0.020812,0.672822,0
13200000,Olyras,Mechanitis,61.0633,0.484554,-0.0942502,0.0395815,0
13200000,Lyela,Narope,28.4367,0.485465,-0.0535956,0.000152448,0
13220000,Libythea,Olyras,0,0.197506,-0.0221156,0.00914053,0
13220000,Olyras,Mechanitis,59.2709,0.782685,-0.124908,0.00599125,0
13220000,Lyela,Narope,29.7494,0.593174,-0.0579645,0.00314625,0
13240000,Libythea,Olyras,0,0.265469,-0.026479,0.000698999,0
13240000,Olyras,Mechanitis,59.8553,0.62611,-0.0938704,0.0246616,0
13240000,Lyela,Narope,32.9258,0.496225,-0.0592873,0.00860447,0
13260000,Libythea,Olyras,0,0.200303,-0.0221248,0.00027066,0
13260000,Olyras,Mechanitis,61.5026,0.342824,-0.0920454,0.0106015,0
13260000,Lyela,Narope,30.8476,0.433487,-0.0499349,0.00972139,0
13280000,Libythea,Olyras,0,0.223972,-0.0264519,0.00181169,0
13280000,Olyras,Mechanitis,58.9997,0.739475,-0.113798,0.0271233,0
13280000,Euptychoides,NA,93.4972,0.072414,0.00113677,0.128632,0
13280000,Lyela,Steroma,41.165,0.499098,-0.0757101,0.000885203,0
13300000,Libythea,Olyras,0,0.204116,-0.0233172,0.000716025,0
13300000,Olyras,Mechanitis,60.5583,0.370737,-0.0838245,0.0165408,0
13300000,Lyela,Narope,32.3022,0.440089,-0.0540894,0.00603325,0
13320000,Libythea,Olyras,0,0.187727,-0.0222246,0.000109369,0
13320000,Olyras,Mechanitis,59.9969,0.730762,-0.100167,0.0309508,0
13320000,Lyela,Steroma,41.7307,0.483633,-0.0711824,0.00438877,0
13340000,Libythea,Olyras,0,0.257656,-0.02703,0.00112777,0
13340000,Olyras,Mechanitis,61.5915,0.495068,-0.11086,0.00376344,0
13340000,Lyela,Steroma,41.8292,0.268277,-0.0584466,0.00108261,0
13360000,Libythea,Olyras,0,0.209359,-0.0231309,0.000329992,0
13360000,Olyras,Mechanitis,60.7109,0.20222,-0.0688279,0.00582313,0
13360000,Calinaga,NA,71.2395,0.00131076,0.0740362,0.341996,0
13360000,Lyela,Steroma,40.7549,0.367415,-0.0588586,0.00115406,0
13380000,Libythea,Olyras,0,0.246681,-0.0259739,0.000961384,0
13380000,Olyras,Hyposcada,62.5726,0.451665,-0.0823926,0.0245208,0
13380000,Calinaga,NA,48.2801,0.087076,-0.0850944,0.100989,0
13380000,Lyela,Narope,31.6152,0.444879,-0.0530066,0.000994983,0
13400000,Libythea,Olyras,0,0.321512,-0.0298612,0.00336796,0
13400000,Olyras,Mechanitis,61.3648,0.416481,-0.106574,0.01147,0
13400000,Lyela,Steroma,38.1145,0.490488,-0.0677993,0.000248929,0
13420000,Libythea,Olyras,0,0.22739,-0.0231907,0.00398078,0
13420000,Olyras,Mechanitis,59.9998,0.294233,-0.0872075,0.00437778,0
13420000,Lyela,Steroma,39.0235,0.469368,-0.0689837,0.000286637,0
13440000,Libythea,Olyras,0,0.1859,-0.0217201,0.00103321,0
13440000,Olyras,Mechanitis,61.6601,0.680956,-0.1129,0.0498465,0
13440000,Lyela,Steroma,42.071,0.517925,-0.076977,0.000342534,0
13460000,Libythea,Olyras,0,0.236467,-0.0235922,0.000998146,0
13460000,Olyras,Mechanitis,59.3389,0.467232,-0.0955085,0.00166908,0
13460000,Agatasa,NA,87.2806,0.130171,0.0491358,0.0160332,0
13460000,Lyela,Steroma,41.1454,0.444455,-0.0701559,0.00492631,0
13480000,Libythea,Olyras,0,0.265533,-0.0257625,0.00105736,0
13480000,Olyras,Hyposcada,61.7908,0.504549,-0.104272,0.000675588,0
13480000,Lyela,Steroma,36.3308,0.526921,-0.0629887,0.0130819,0
13500000,Libythea,Olyras,0,0.277228,-0.0271531,0.00201393,0
13500000,Olyras,Mechanitis,61.6263,0.52934,-0.0996181,0.0060047,0
13500000,Lyela,Steroma,37.4033,0.470467,-0.0648109,0.000653452,0
13520000,Libythea,Olyras,0,0.231156,-0.0230275,0.000407056,0
13520000,Olyras,Hyposcada,62.9881,0.71256,-0.117866,0.0282046,0
13520000,Lyela,Steroma,41.9623,0.410596,-0.0706508,0.000633753,0
13540000,Libythea,Olyras,0,0.167771,-0.0208523,0.000858629,0
13540000,Olyras,Hyposcada,62.1878,0.865685,-0.13529,0.0167436,0
13540000,Lyela,Narope,33.454,0.389451,-0.0562638,0.000403789,0
13560000,Libythea,Olyras,0,0.22879,-0.0266063,7.93396e-06,0
13560000,Olyras,Mechanitis,60.4406,0.673254,-0.104784,0.0217344,0
13560000,Lyela,Steroma,40.0897,0.424729,-0.0680525,0.000358396,0
13580000,Libythea,Olyras,0,0.149869,-0.0204053,0.00194244,0
13580000,Olyras,Mechanitis,59.1916,0.673727,-0.0964281,0.034114,0
13580000,Cirrochroa,NA,89.6961,0.077087,0.0859364,0.0136624,0
13580000,Lyela,Narope,31.099,0.627189,-0.0627269,0.00535478,0
13600000,Libythea,Olyras,0,0.176036,-0.0206204,0.00424843,0
13600000,Olyras,Hyposcada,62.2079,0.922023,-0.13079,0.0480738,0
13600000,Lyela,Steroma,40.8078,0.437235,-0.0634336,0.00595631,0
13600000,Bia,NA,92.4999,0.36465,0.0906403,0.28657,0
13620000,Libythea,Olyras,0,0.160078,-0.0193592,0.00477527,0
13620000,Olyras,Mechanitis,60.3689,0.585957,-0.115461,0.0267833,0
13620000,Cosmosatyrus,Chillanella,92.9209,0.203096,0.0607466,0.506005,0
13620000,Narope,NA,94.4311,0.0182502,-0.0350188,1.43416,0
13620000,Lyela,Narope,32.3262,0.391491,-0.0579116,0.000891388,0
13640000,Libythea,Olyras,0,0.159721,-0.0187917,0.00036416,0
13640000,Olyras,Mechanitis,61.3292,0.315629,-0.0938541,0.00190937,0
13640000,Lyela,Steroma,40.4318,0.396261,-0.0656758,0.00136277,0
13660000,Libythea,Olyras,0,0.247559,-0.0260487,0.00112315,0
13660000,Hyposcada,Epityches,68.0322,0.673377,-0.16123,0.0173302,0
13660000,Terinos,NA,94.1422,0.384972,-0.0344996,0.486176,0
13660000,Lyela,Steroma,40.4752,0.492988,-0.0698516,0.00263217,0
13680000,Libythea,Olyras,0,0.28583,-0.0271688,0.00145846,0
13680000,Hyposcada,Epityches,68.774,0.577073,-0.15618,0.00235415,0
13680000,Lyela,Steroma,42.1462,0.563381,-0.0785538,0.0119148,0
13700000,Libythea,Olyras,0,0.237291,-0.0258944,0.000103621,0
13700000,Olyras,Mechanitis,61.0857,0.374581,-0.085963,0.0138643,0
13700000,Lyela,Steroma,41.7625,0.6649,-0.0838956,0.00368103,0
13720000,Libythea,Olyras,0,0.252674,-0.0265745,0.000972747,0
13720000,Olyras,Mechanitis,58.09,0.519329,-0.0698461,0.0543267,0
13720000,Lyela,Steroma,41.5022,0.332485,-0.0642649,0.000408448,0
13740000,Libythea,Olyras,0,0.260472,-0.0267955,0.00187489,0
13740000,Olyras,Mechanitis,59.4287,0.620694,-0.0911448,0.028751,0
13740000,Sevenia,NA,78.7983,0.0250264,-0.0655912,0.21292,0
13740000,Lyela,Steroma,41.2096,0.329192,-0.0595373,0.00629303,0
13760000,Libythea,Olyras,0,0.296026,-0.0287383,0.00133753,0
13760000,Olyras,Mechanitis,59.8194,0.452499,-0.0962938,0.00249715,0
13760000,Calinaga,NA,62.453,0.0222076,-0.0228267,0.160605,0
13760000,Lyela,Steroma,39.7859,0.40821,-0.0608715,0.00797906,0
13780000,Libythea,Olyras,0,0.418521,-0.034366,0.000158873,0
13780000,Libythea,Libytheana,3.91792,0.109925,-0.0216578,0.0887353,0
13780000,Olyras,Mechanitis,59.5127,0.264285,-0.0684927,0.00465964,0
13780000,Euphydryas,NA,94.422,0.224301,0.0073291,0.576051,0
13780000,Lyela,Steroma,35.3683,0.482012,-0.0639738,0.00598422,0
13800000,Libythea,Olyras,0,0.328082,-0.0288817,0.000961542,0
13800000,Olyras,Mechanitis,59.7108,0.591322,-0.103689,0.00515511,0
13800000,Lyela,Steroma,40.9732,0.460885,-0.0655678,0.00280492,0
13820000,Libythea,Olyras,0,0.214981,-0.0240323,0.000584908,0
13820000,Olyras,Hyposcada,63.4049,0.369264,-0.0739509,0.0214878,0
13820000,Lyela,Steroma,37.9083,0.685532,-0.0785004,0.00109436,0
13840000,Libythea,Olyras,0,0.280656,-0.0266765,0.00387199,0
13840000,Olyras,Hyposcada,62.9982,0.928159,-0.13245,0.0493219,0
13840000,Lyela,Steroma,42.1657,0.324666,-0.0590762,0.00161006,0
13860000,Libythea,Olyras,0,0.163318,-0.0206911,0.000207878,0
13860000,Olyras,Mechanitis,57.4382,0.53224,-0.0834881,0.0147595,0
13860000,Vagrans,NA,93.7814,0.0390693,0.0128529,1.54402,0
